record_type	current_question_id	current_answer_id	audit_answer_id	stage	current_wording	current_answer_title	current_answer_copy	current_scoring_effects	audit_question_disposition	audit_answer_disposition	abstraction_burden	double_barrel_status	mood_roleplay_dependence	desirability_bias	attempted_constructs	salvageable_observation	proposed_disposition	evidence_boundary
current_answer_effect	crucible_WU_WB	MISSING	crucible_WU_WB#answer-2	crucible	Is a contract sacred because it is fair, or because it creates power that can be collected?	Because it creates power	The obligation is the relationship.	strong=WB;positive=WB;suppressed=WU	RETUNE	NEEDS-EVIDENCE	LOW	YES	mood=NOT-EXPLICIT;lore=NOT-EXPLICIT	LOW-MEDIUM	Broad Gate routing; authored signals: impartial law | collectible obligation | ["aesthetic-or-narrative-preference","philosophical-preference"]	Concept only: collectible obligation. No current scoring effect is retained.	retain concept only	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	crucible_UB_WB	MISSING	crucible_UB_WB#answer-1	crucible	Would you rather hold hidden information no one knows you have, or visible obligation no one can escape?	Hidden information	Unseen leverage is safest.	strong=UB;positive=UB;suppressed=WB	REPLACE	NEEDS-EVIDENCE	HIGH	YES	mood=NOT-EXPLICIT;lore=NOT-EXPLICIT	LOW-MEDIUM	Broad Gate routing; authored signals: secret power | ledger power | ["social-behavior"]	Concept only: secret power. No current scoring effect is retained.	retire	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	crucible_UB_WB	MISSING	crucible_UB_WB#answer-2	crucible	Would you rather hold hidden information no one knows you have, or visible obligation no one can escape?	Visible obligation	A public debt can shape generations.	strong=WB;positive=WB;suppressed=UB	REPLACE	NEEDS-EVIDENCE	HIGH	YES	mood=NOT-EXPLICIT;lore=NOT-EXPLICIT	LOW-MEDIUM	Broad Gate routing; authored signals: secret power | ledger power | ["social-behavior"]	Concept only: ledger power. No current scoring effect is retained.	retire	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	crucible_UR_PRISMARI	MISSING	crucible_UR_PRISMARI#answer-1	crucible	Does the lightning matter because you can explain how it works, or because it makes everyone feel the storm?	How it works	The mechanism is the marvel.	strong=UR;positive=UR;suppressed=PRISMARI	RETUNE	KEEP-BUT-REWORD	LOW	YES	mood=PRESENT;lore=NOT-EXPLICIT	MEDIUM	Broad Gate routing; authored signals: mechanism first | expression first | ["psychographic-or-motivational-inference-risk"]	Concept only: mechanism first. No current scoring effect is retained.	retain concept only	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	crucible_UR_PRISMARI	MISSING	crucible_UR_PRISMARI#answer-2	crucible	Does the lightning matter because you can explain how it works, or because it makes everyone feel the storm?	How it lands	The experience is the proof.	strong=PRISMARI;positive=PRISMARI;suppressed=UR	RETUNE	KEEP-BUT-REWORD	LOW	YES	mood=PRESENT;lore=NOT-EXPLICIT	MEDIUM	Broad Gate routing; authored signals: mechanism first | expression first | ["psychographic-or-motivational-inference-risk"]	Concept only: expression first. No current scoring effect is retained.	retain concept only	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	crucible_UG_QUANDRIX	MISSING	crucible_UG_QUANDRIX#answer-1	crucible	Do you trust adaptation in the living body, or the abstract pattern beneath the body?	Living adaptation	Change the organism to meet the world.	strong=UG;positive=UG;suppressed=QUANDRIX	KEEP-BUT-REWORD	NEEDS-EVIDENCE	LOW	NO	mood=PRESENT;lore=NOT-EXPLICIT	MEDIUM	Broad Gate routing; authored signals: biology first | pattern first | ["social-behavior"]	Concept only: biology first. No current scoring effect is retained.	retain concept only	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	crucible_UG_QUANDRIX	MISSING	crucible_UG_QUANDRIX#answer-2	crucible	Do you trust adaptation in the living body, or the abstract pattern beneath the body?	Abstract pattern	Understand the equation and reality follows.	strong=QUANDRIX;positive=QUANDRIX;suppressed=UG	KEEP-BUT-REWORD	NEEDS-EVIDENCE	LOW	NO	mood=PRESENT;lore=NOT-EXPLICIT	MEDIUM	Broad Gate routing; authored signals: biology first | pattern first | ["social-behavior"]	Concept only: pattern first. No current scoring effect is retained.	retain concept only	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	crucible_BG_WITHERBLOOM	MISSING	crucible_BG_WITHERBLOOM#answer-1	crucible	Does decay matter most because it lets the discarded survive, or because it reveals how vitality works?	Survival from discard	The rot feeds the undercity.	strong=BG;positive=BG;suppressed=WITHERBLOOM	RETUNE	NEEDS-EVIDENCE	LOW	YES	mood=NOT-EXPLICIT;lore=NOT-EXPLICIT	LOW-MEDIUM	Broad Gate routing; authored signals: reclamation first | essence first | ["gameplay-or-deck-behavior"]	Concept only: reclamation first. No current scoring effect is retained.	retain concept only	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	crucible_BG_WITHERBLOOM	MISSING	crucible_BG_WITHERBLOOM#answer-2	crucible	Does decay matter most because it lets the discarded survive, or because it reveals how vitality works?	Vitality exchange	The bog is a living laboratory.	strong=WITHERBLOOM;positive=WITHERBLOOM;suppressed=BG	RETUNE	NEEDS-EVIDENCE	LOW	YES	mood=NOT-EXPLICIT;lore=NOT-EXPLICIT	LOW-MEDIUM	Broad Gate routing; authored signals: reclamation first | essence first | ["gameplay-or-deck-behavior"]	Concept only: essence first. No current scoring effect is retained.	retain concept only	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	crucible_WR_LOREHOLD	MISSING	crucible_WR_LOREHOLD#answer-1	crucible	Do you charge to protect the present, or dig up the past before repeating its mistake?	Protect the present	The person in front of you needs action.	strong=WR;positive=WR;suppressed=LOREHOLD	NEEDS-EVIDENCE	NEEDS-EVIDENCE	LOW	NO	mood=NOT-EXPLICIT;lore=NOT-EXPLICIT	LOW-MEDIUM	Broad Gate routing; authored signals: present protection | past evidence | ["social-behavior"]	Concept only: present protection. No current scoring effect is retained.	evidence needed	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	crucible_WR_LOREHOLD	MISSING	crucible_WR_LOREHOLD#answer-2	crucible	Do you charge to protect the present, or dig up the past before repeating its mistake?	Ask the past	The warning may already be buried.	strong=LOREHOLD;positive=LOREHOLD;suppressed=WR	NEEDS-EVIDENCE	NEEDS-EVIDENCE	LOW	NO	mood=NOT-EXPLICIT;lore=NOT-EXPLICIT	LOW-MEDIUM	Broad Gate routing; authored signals: present protection | past evidence | ["social-behavior"]	Concept only: past evidence. No current scoring effect is retained.	evidence needed	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	crucible_WB_SILVERQUILL	MISSING	crucible_WB_SILVERQUILL#answer-1	crucible	Does social power become real through binding obligation, or through words sharp enough to change perception?	Binding obligation	The relationship is the debt.	strong=WB;positive=WB;suppressed=SILVERQUILL	REPLACE	NEEDS-EVIDENCE	HIGH	YES	mood=NOT-EXPLICIT;lore=NOT-EXPLICIT	LOW-MEDIUM	Broad Gate routing; authored signals: ledger speech | rhetorical power | ["social-behavior"]	Concept only: ledger speech. No current scoring effect is retained.	retire	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	crucible_WB_SILVERQUILL	MISSING	crucible_WB_SILVERQUILL#answer-2	crucible	Does social power become real through binding obligation, or through words sharp enough to change perception?	Sharp words	Perception is the battlefield.	strong=SILVERQUILL;positive=SILVERQUILL;suppressed=WB	REPLACE	NEEDS-EVIDENCE	HIGH	YES	mood=NOT-EXPLICIT;lore=NOT-EXPLICIT	LOW-MEDIUM	Broad Gate routing; authored signals: ledger speech | rhetorical power | ["social-behavior"]	Concept only: rhetorical power. No current scoring effect is retained.	retire	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	crucible_PRISMARI_QUANDRIX	MISSING	crucible_PRISMARI_QUANDRIX#answer-1	crucible	When a pattern is correct but lifeless, do you prove it more carefully or make it land as an experience?	Make it land	The proof matters when it becomes an unforgettable experience.	strong=PRISMARI;positive=PRISMARI;suppressed=QUANDRIX	REPLACE	NEEDS-EVIDENCE	HIGH	YES	mood=NOT-EXPLICIT;lore=NOT-EXPLICIT	LOW-MEDIUM	Broad Gate routing; authored signals: expression as proof | model as proof | ["social-behavior"]	Concept only: expression as proof. No current scoring effect is retained.	retire	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	crucible_PRISMARI_QUANDRIX	MISSING	crucible_PRISMARI_QUANDRIX#answer-2	crucible	When a pattern is correct but lifeless, do you prove it more carefully or make it land as an experience?	Prove the model	The experience matters after the pattern is understood.	strong=QUANDRIX;positive=QUANDRIX;suppressed=PRISMARI	REPLACE	NEEDS-EVIDENCE	HIGH	YES	mood=NOT-EXPLICIT;lore=NOT-EXPLICIT	LOW-MEDIUM	Broad Gate routing; authored signals: expression as proof | model as proof | ["social-behavior"]	Concept only: model as proof. No current scoring effect is retained.	retire	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	crucible_PRISMARI_SILVERQUILL	MISSING	crucible_PRISMARI_SILVERQUILL#answer-1	crucible	When language can move a room, should it become a precise argument, a public performance, or an elemental spectacle?	Elemental performance	Move the room through art, scale, emotion, and spectacle.	strong=PRISMARI;positive=PRISMARI;suppressed=SILVERQUILL	REPLACE	NEEDS-EVIDENCE	HIGH	YES	mood=PRESENT;lore=NOT-EXPLICIT	MEDIUM	Broad Gate routing; authored signals: expressive performance | rhetorical influence | ["social-behavior","aesthetic-or-narrative-preference"]	Concept only: expressive performance. No current scoring effect is retained.	retire	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	crucible_PRISMARI_SILVERQUILL	MISSING	crucible_PRISMARI_SILVERQUILL#answer-2	crucible	When language can move a room, should it become a precise argument, a public performance, or an elemental spectacle?	Precise argument	Move the room through words sharp enough to change perception.	strong=SILVERQUILL;positive=SILVERQUILL;suppressed=PRISMARI	REPLACE	NEEDS-EVIDENCE	HIGH	YES	mood=PRESENT;lore=NOT-EXPLICIT	MEDIUM	Broad Gate routing; authored signals: expressive performance | rhetorical influence | ["social-behavior","aesthetic-or-narrative-preference"]	Concept only: rhetorical influence. No current scoring effect is retained.	retire	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	crucible_LOREHOLD_QUANDRIX	MISSING	crucible_LOREHOLD_QUANDRIX#answer-1	crucible	When a mystery has both an elegant theory and an old artifact record, which one leads your next move?	The artifact record	Follow the relic, the ruin, and the primary-source trace.	strong=LOREHOLD;positive=LOREHOLD;suppressed=QUANDRIX	REPLACE	NEEDS-EVIDENCE	MEDIUM	YES	mood=NOT-EXPLICIT;lore=PRESENT	LOW-MEDIUM	Broad Gate routing; authored signals: material history | abstract proof | ["psychographic-or-motivational-inference-risk","aesthetic-or-narrative-preference","lore-or-setting-proxy"]	Concept only: material history. No current scoring effect is retained.	retire	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	crucible_LOREHOLD_QUANDRIX	MISSING	crucible_LOREHOLD_QUANDRIX#answer-2	crucible	When a mystery has both an elegant theory and an old artifact record, which one leads your next move?	The elegant model	Follow the hidden pattern until the whole system explains itself.	strong=QUANDRIX;positive=QUANDRIX;suppressed=LOREHOLD	REPLACE	KEEP-BUT-REWORD	MEDIUM	YES	mood=NOT-EXPLICIT;lore=PRESENT	LOW-MEDIUM	Broad Gate routing; authored signals: material history | abstract proof | ["psychographic-or-motivational-inference-risk","aesthetic-or-narrative-preference","lore-or-setting-proxy"]	Concept only: abstract proof. No current scoring effect is retained.	retire	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	crucible_QUANDRIX_WITHERBLOOM	MISSING	crucible_QUANDRIX_WITHERBLOOM#answer-1	crucible	A living system behaves strangely. Do you trust the equation beneath it or the messy exchange of life and death?	The equation	The living system is clearest when its hidden pattern is proven.	strong=QUANDRIX;positive=QUANDRIX;suppressed=WITHERBLOOM	RETUNE	NEEDS-EVIDENCE	LOW	YES	mood=PRESENT;lore=NOT-EXPLICIT	MEDIUM	Broad Gate routing; authored signals: abstract pattern | embodied essence | ["social-behavior"]	Concept only: abstract pattern. No current scoring effect is retained.	retain concept only	Descriptive inventory only; answer-level evidence authority remains absent.
