record_id,sheet,row_number,term,normalized_term,workbook_category,workbook_status,workbook_confidence,workbook_mapping,verification_disposition,reason,recommended_review_action
archetype-map-R37,Archetype_Map,37,group hug; help everyone,group hug; help everyone,Subjective archetype,Semantic,0.3,,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R38,Archetype_Map,38,pillow fort; discourage attacks; tax attackers,pillow fort; discourage attacks; tax attackers,Composite archetype,Semantic,0.3,,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R39,Archetype_Map,39,superfriends; planeswalkers matter,superfriends; planeswalkers matter,Relationship,Semantic,0.3,t:planeswalker,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R40,Archetype_Map,40,vehicle; vehicles,vehicle; vehicles,Native taxonomy,Production-ready,0.94,t:vehicle,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R41,Archetype_Map,41,goad; forced combat; make them attack,goad; forced combat; make them attack,Named action/function,Production-ready,0.94,o:goad,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R42,Archetype_Map,42,extra turn; extra turns,extra turn; extra turns,Semantic function,Production-ready,0.94,o:/take an extra turn/,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R43,Archetype_Map,43,proliferate,proliferate,Named action,Production-ready,0.94,o:proliferate,AMBIGUOUS,Same normalized term has multiple legitimate workbook meanings or mappings.,Add context-sensitive Plain Reading disambiguation; do not select a global winner.
archetype-map-R44,Archetype_Map,44,hatebears; hate bears,hatebears; hate bears,Composite archetype,Semantic,0.3,t:creature,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R45,Archetype_Map,45,topdeck; top of library; topdeck matters,topdeck; top of library; topdeck matters,Relationship,Review,0.68,o:/top of.*library/,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R46,Archetype_Map,46,x spells; x cost; variable mana,x spells; x cost; variable mana,Native mana-cost,Production-ready,0.94,mana:{X},SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R47,Archetype_Map,47,cascade; discover,cascade; discover,Named mechanics,Review,0.68,(kw:cascade or o:discover),SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R48,Archetype_Map,48,commander matters; commander synergy,commander matters; commander synergy,Relationship,Review,0.68,o:commander,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R49,Archetype_Map,49,ninjutsu; ninja swap,ninjutsu; ninja swap,Named mechanic,Production-ready,0.94,kw:ninjutsu,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R50,Archetype_Map,50,prowess; prowess creatures,prowess; prowess creatures,Named mechanic,Production-ready,0.94,kw:prowess,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R51,Archetype_Map,51,legends matter; legendary matters; historic legends,legends matter; legendary matters; historic legends,Relationship,Review,0.68,o:legendary,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R52,Archetype_Map,52,etb; enters; enters the battlefield; etb value,etb; enters; enters the battlefield; etb value,Relationship,Review,0.68,o:/when ~ enters|whenever .* enters/,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R53,Archetype_Map,53,infect; toxic; poison,infect; toxic; poison,Named mechanics,Production-ready,0.94,(kw:infect or kw:toxic),SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R54,Archetype_Map,54,tutor; tutors; toolbox,tutor; tutors; toolbox,Semantic function,Review,0.68,o:/search your library/,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R55,Archetype_Map,55,land destruction; ld; destroy lands,land destruction; ld; destroy lands,Semantic function,Review,0.68,o:/destroy target land|destroy all lands/,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R56,Archetype_Map,56,chaos; random effects,chaos; random effects,Subjective archetype,Semantic,0.3,,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R57,Archetype_Map,57,goodstuff; best cards; staples,goodstuff; best cards; staples,Subjective archetype,Semantic,0.3,,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R58,Archetype_Map,58,sneak and show; cheat into play; cheat permanents,sneak and show; cheat into play; cheat permanents,Composite archetype,Review,0.68,o:/put.*permanent.*onto the battlefield/,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
archetype-map-R59,Archetype_Map,59,self mill; mill myself; fill my graveyard,self mill; mill myself; fill my graveyard,Semantic function,Production-ready,0.94,o:/mill.*yourself|you mill/,VERIFIED_TAG,Exact Tagger oracle tag probe returned current results.,Safe only as exact governed Tagger mapping; preserve workbook limitations.
archetype-map-R60,Archetype_Map,60,-1 counters; minus one counters; wither counters,-1 counters; minus one counters; wither counters,Semantic function,Review,0.68,o:/-1\/-1 counter/,VERIFIED_TAG,Exact Tagger oracle tag probe returned current results.,Safe only as exact governed Tagger mapping; preserve workbook limitations.
archetype-map-R61,Archetype_Map,61,energy; energy counters,energy; energy counters,Named resource,Review,0.68,o:/energy counter|\{E\}/,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
query-recipes-R4,Query_Recipes,4,f:commander id<=[COLORS] unique:cards,f:commander id<=[colors] unique:cards,,,,f:commander id<=[COLORS] unique:cards,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
query-recipes-R5,Query_Recipes,5,is:commander id=[COLORS] order:edhrec,is:commander id=[colors] order:edhrec,,,,is:commander id=[COLORS] order:edhrec,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
query-recipes-R6,Query_Recipes,6,is:commander id>=[COLORS] order:edhrec,is:commander id>=[colors] order:edhrec,,,,is:commander id>=[COLORS] order:edhrec,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
query-recipes-R7,Query_Recipes,7,f:commander id<=[COLORS] otag:removal usd<[PRICE] unique:cards,f:commander id<=[colors] otag:removal usd<[price] unique:cards,,,,f:commander id<=[COLORS] otag:removal usd<[PRICE] unique:cards,VERIFIED_TAG,Exact Tagger oracle tag probe returned current results.,Safe only as exact governed Tagger mapping; preserve workbook limitations.
query-recipes-R8,Query_Recipes,8,f:commander id<=[COLORS] otag:ramp unique:cards order:edhrec,f:commander id<=[colors] otag:ramp unique:cards order:edhrec,,,,f:commander id<=[COLORS] otag:ramp unique:cards order:edhrec,VERIFIED_TAG,Exact Tagger oracle tag probe returned current results.,Safe only as exact governed Tagger mapping; preserve workbook limitations.
query-recipes-R9,Query_Recipes,9,f:commander id<=[COLORS] otag:card-advantage unique:cards order:edhrec,f:commander id<=[colors] otag:card-advantage unique:cards order:edhrec,,,,f:commander id<=[COLORS] otag:card-advantage unique:cards order:edhrec,VERIFIED_TAG,Exact Tagger oracle tag probe returned current results.,Safe only as exact governed Tagger mapping; preserve workbook limitations.
query-recipes-R10,Query_Recipes,10,f:commander id<=[COLORS] otag:counterspell unique:cards,f:commander id<=[colors] otag:counterspell unique:cards,,,,f:commander id<=[COLORS] otag:counterspell unique:cards,VERIFIED_TAG,Exact Tagger oracle tag probe returned current results.,Safe only as exact governed Tagger mapping; preserve workbook limitations.
query-recipes-R11,Query_Recipes,11,f:commander id<=[COLORS] o:/counter target.*spell/,f:commander id<=[colors] o:/counter target.*spell/,,,,f:commander id<=[COLORS] o:/counter target.*spell/,SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
query-recipes-R12,Query_Recipes,12,t:creature kw:[KEYWORD],t:creature kw:[keyword],,,,t:creature kw:[KEYWORD],SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
query-recipes-R13,Query_Recipes,13,-t:creature kw:[KEYWORD],-t:creature kw:[keyword],,,,-t:creature kw:[KEYWORD],SEMANTIC_REVIEW,"Legitimate player/semantic terminology, but interpretation depends on context or non-native assumptions.",Owner/domain review before executable mapping.
