question_id,phase,answer_id,audit_answer_id,exact_title,exact_copy,authored_signal,intended_construct,actual_dimensions_tested,positive_identities,strong_positive_identities,suppressed_identities,uncertainty_representation,evidence_authority,final_disposition,remediation_implication
crucible_ABZAN_MARDU,crucible,MISSING,crucible_ABZAN_MARDU#answer-1,Outlast for the generations,"Family, ancestors, defense, and patience keep the house alive.",family endurance,speed-and-action,"[""lore-or-setting-proxy""]","[""ABZAN""]","[""ABZAN""]","[""MARDU""]",ABSENT,No answer-level source or claim reference,NEEDS-EVIDENCE,"Assign stable ID, evidence/interpretation record, controlled construct, positive/negative effect contract, dependency group, and explanation entailment before production repair."
crucible_ABZAN_MARDU,crucible,MISSING,crucible_ABZAN_MARDU#answer-2,Charge before it closes,"Speed, code, formation, and total commitment take the field now.",war-bound speed,speed-and-action,"[""abstract-scenario-preference""]","[""MARDU""]","[""MARDU""]","[""ABZAN""]",ABSENT,No answer-level source or claim reference,NEEDS-EVIDENCE,"Assign stable ID, evidence/interpretation record, controlled construct, positive/negative effect contract, dependency group, and explanation entailment before production repair."
crucible_ABZAN_SULTAI,crucible,MISSING,crucible_ABZAN_SULTAI#answer-1,Preserve the house,"Ancestors, Kin-Trees, perennation, and duty keep continuity alive.",ancestor continuity,protection-and-duty,"[""social-behavior"",""lore-or-setting-proxy""]","[""ABZAN""]","[""ABZAN""]","[""SULTAI""]",ABSENT,No answer-level source or claim reference,NEEDS-EVIDENCE,"Assign stable ID, evidence/interpretation record, controlled construct, positive/negative effect contract, dependency group, and explanation entailment before production repair."
crucible_ABZAN_SULTAI,crucible,MISSING,crucible_ABZAN_SULTAI#answer-2,Convert the material,"The dead, secrets, costs, and openings can all become advantage.",ruthless conversion,agency-and-leverage,"[""abstract-scenario-preference""]","[""SULTAI""]","[""SULTAI""]","[""ABZAN""]",ABSENT,No answer-level source or claim reference,NEEDS-EVIDENCE,"Assign stable ID, evidence/interpretation record, controlled construct, positive/negative effect contract, dependency group, and explanation entailment before production repair."
crucible_TEMUR_SULTAI,crucible,MISSING,crucible_TEMUR_SULTAI#answer-1,Listen to the wild,"Land, body, ancestors, weather, and elemental memory tell you how to survive.",attuned survival,growth-and-nature,"[""lore-or-setting-proxy""]","[""TEMUR""]","[""TEMUR""]","[""SULTAI""]",ABSENT,No answer-level source or claim reference,NEEDS-EVIDENCE,"Assign stable ID, evidence/interpretation record, controlled construct, positive/negative effect contract, dependency group, and explanation entailment before production repair."
crucible_TEMUR_SULTAI,crucible,MISSING,crucible_TEMUR_SULTAI#answer-2,Convert the resource,"Bodies, secrets, costs, and opportunities become tools for advantage.",calculated conversion,agency-and-leverage,"[""abstract-scenario-preference""]","[""SULTAI""]","[""SULTAI""]","[""TEMUR""]",ABSENT,No answer-level source or claim reference,NEEDS-EVIDENCE,"Assign stable ID, evidence/interpretation record, controlled construct, positive/negative effect contract, dependency group, and explanation entailment before production repair."
crucible_TEMUR_MARDU,crucible,MISSING,crucible_TEMUR_MARDU#answer-1,Wait for the wild signal,Instinct and mental fortitude come from listening before motion.,survival by listening,growth-and-nature,"[""abstract-scenario-preference""]","[""TEMUR""]","[""TEMUR""]","[""MARDU""]",ABSENT,No answer-level source or claim reference,NEEDS-EVIDENCE,"Assign stable ID, evidence/interpretation record, controlled construct, positive/negative effect contract, dependency group, and explanation entailment before production repair."
crucible_TEMUR_MARDU,crucible,MISSING,crucible_TEMUR_MARDU#answer-2,Move in formation,The opening is real only if the charge reaches it in time.,coordinated immediate action,speed-and-action,"[""abstract-scenario-preference""]","[""MARDU""]","[""MARDU""]","[""TEMUR""]",ABSENT,No answer-level source or claim reference,NEEDS-EVIDENCE,"Assign stable ID, evidence/interpretation record, controlled construct, positive/negative effect contract, dependency group, and explanation entailment before production repair."
crucible_JESKAI_MARDU,crucible,MISSING,crucible_JESKAI_MARDU#answer-1,Wait for trained insight,"Discipline, knowledge, and practice release action with precision.",disciplined action,knowledge-and-deliberation,"[""philosophical-preference""]","[""JESKAI""]","[""JESKAI""]","[""MARDU""]",ABSENT,No answer-level source or claim reference,NEEDS-EVIDENCE,"Assign stable ID, evidence/interpretation record, controlled construct, positive/negative effect contract, dependency group, and explanation entailment before production repair."
crucible_JESKAI_MARDU,crucible,MISSING,crucible_JESKAI_MARDU#answer-2,Take the opening,"Speed, code, and total commitment matter because delay loses the fight.",immediate commitment,speed-and-action,"[""abstract-scenario-preference""]","[""MARDU""]","[""MARDU""]","[""JESKAI""]",ABSENT,No answer-level source or claim reference,NEEDS-EVIDENCE,"Assign stable ID, evidence/interpretation record, controlled construct, positive/negative effect contract, dependency group, and explanation entailment before production repair."
crucible_JESKAI_SULTAI,crucible,MISSING,crucible_JESKAI_SULTAI#answer-1,Trained action,"Knowledge becomes discipline, timing, protection, and precise motion.",insight through discipline,protection-and-duty,"[""social-behavior"",""philosophical-preference""]","[""JESKAI""]","[""JESKAI""]","[""SULTAI""]",ABSENT,No answer-level source or claim reference,NEEDS-EVIDENCE,"Assign stable ID, evidence/interpretation record, controlled construct, positive/negative effect contract, dependency group, and explanation entailment before production repair."
crucible_JESKAI_SULTAI,crucible,MISSING,crucible_JESKAI_SULTAI#answer-2,Private advantage,"Secrets, costs, and the dead become usable material.",insight as conversion,agency-and-leverage,"[""abstract-scenario-preference""]","[""SULTAI""]","[""SULTAI""]","[""JESKAI""]",ABSENT,No answer-level source or claim reference,NEEDS-EVIDENCE,"Assign stable ID, evidence/interpretation record, controlled construct, positive/negative effect contract, dependency group, and explanation entailment before production repair."
crucible_JESKAI_TEMUR,crucible,MISSING,crucible_JESKAI_TEMUR#answer-1,Disciplined practice,The Way trains perception until action can be precise.,monastic training,growth-and-nature,"[""philosophical-preference""]","[""JESKAI""]","[""JESKAI""]","[""TEMUR""]",ABSENT,No answer-level source or claim reference,KEEP-BUT-REWORD,"Assign stable ID, evidence/interpretation record, controlled construct, positive/negative effect contract, dependency group, and explanation entailment before production repair."
crucible_JESKAI_TEMUR,crucible,MISSING,crucible_JESKAI_TEMUR#answer-2,"Land, body, and memory",The living wild teaches survival before formal practice does.,wild attunement,growth-and-nature,"[""philosophical-preference""]","[""TEMUR""]","[""TEMUR""]","[""JESKAI""]",ABSENT,No answer-level source or claim reference,KEEP-BUT-REWORD,"Assign stable ID, evidence/interpretation record, controlled construct, positive/negative effect contract, dependency group, and explanation entailment before production repair."
crucible_YORE_GLINT,crucible,MISSING,crucible_YORE_GLINT#answer-1,Outbuild the limit,"Civilization, technology, artifice, and progress refuse natural closure.",constructed agency,procedure-and-order,"[""psychographic-or-motivational-inference-risk"",""aesthetic-or-narrative-preference"",""philosophical-preference""]","[""YORE""]","[""YORE""]","[""GLINT""]",ABSENT,No answer-level source or claim reference,RETUNE,"Assign stable ID, evidence/interpretation record, controlled construct, positive/negative effect contract, dependency group, and explanation entailment before production repair."
crucible_YORE_GLINT,crucible,MISSING,crucible_YORE_GLINT#answer-2,Follow the volatility,"Appetite, adaptation, force, and living motion refuse civic restraint.",living volatility,procedure-and-order,"[""psychographic-or-motivational-inference-risk"",""philosophical-preference""]","[""GLINT""]","[""GLINT""]","[""YORE""]",ABSENT,No answer-level source or claim reference,NEEDS-EVIDENCE,"Assign stable ID, evidence/interpretation record, controlled construct, positive/negative effect contract, dependency group, and explanation entailment before production repair."
crucible_GLINT_DUNE,crucible,MISSING,crucible_GLINT_DUNE#answer-1,Become through volatility,"Appetite, adaptation, and living force keep changing shape.",adaptive volatility,growth-and-nature,"[""psychographic-or-motivational-inference-risk""]","[""GLINT""]","[""GLINT""]","[""DUNE""]",ABSENT,No answer-level source or claim reference,NEEDS-EVIDENCE,"Assign stable ID, evidence/interpretation record, controlled construct, positive/negative effect contract, dependency group, and explanation entailment before production repair."
crucible_GLINT_DUNE,crucible,MISSING,crucible_GLINT_DUNE#answer-2,Take ground now,"Direct action, physical momentum, and territorial pressure move before delay can answer.",territorial force,speed-and-action,"[""abstract-scenario-preference""]","[""DUNE""]","[""DUNE""]","[""GLINT""]",ABSENT,No answer-level source or claim reference,NEEDS-EVIDENCE,"Assign stable ID, evidence/interpretation record, controlled construct, positive/negative effect contract, dependency group, and explanation entailment before production repair."
crucible_DUNE_INK,crucible,MISSING,crucible_DUNE_INK#answer-1,Take and hold ground,"Urgency becomes direct action, organized force, and territorial pressure.",organized force,protection-and-duty,"[""social-behavior""]","[""DUNE""]","[""DUNE""]","[""INK""]",ABSENT,No answer-level source or claim reference,NEEDS-EVIDENCE,"Assign stable ID, evidence/interpretation record, controlled construct, positive/negative effect contract, dependency group, and explanation entailment before production repair."
crucible_DUNE_INK,crucible,MISSING,crucible_DUNE_INK#answer-2,Protect the commons,"Shared prosperity, protected generosity, and open knowledge stay available.",guarded commons,protection-and-duty,"[""social-behavior"",""philosophical-preference""]","[""INK""]","[""INK""]","[""DUNE""]",ABSENT,No answer-level source or claim reference,NEEDS-EVIDENCE,"Assign stable ID, evidence/interpretation record, controlled construct, positive/negative effect contract, dependency group, and explanation entailment before production repair."
crucible_INK_WITCH,crucible,MISSING,crucible_INK_WITCH#answer-1,Keep it open,"Community benefit, protected generosity, and open knowledge resist private hoarding.",protected commons,protection-and-duty,"[""social-behavior"",""philosophical-preference""]","[""INK""]","[""INK""]","[""WITCH""]",ABSENT,No answer-level source or claim reference,NEEDS-EVIDENCE,"Assign stable ID, evidence/interpretation record, controlled construct, positive/negative effect contract, dependency group, and explanation entailment before production repair."
crucible_INK_WITCH,crucible,MISSING,crucible_INK_WITCH#answer-2,Make it inevitable,"Patience, calculation, ambition, and cultivated growth reach critical mass.",patient accumulation,protection-and-duty,"[""social-behavior"",""psychographic-or-motivational-inference-risk"",""philosophical-preference""]","[""WITCH""]","[""WITCH""]","[""INK""]",ABSENT,No answer-level source or claim reference,RETUNE,"Assign stable ID, evidence/interpretation record, controlled construct, positive/negative effect contract, dependency group, and explanation entailment before production repair."
